"","stem.tag","sp.x.x","dbh.2","type","gx","gy","dbh","agb","basal.area","agb.1","agb.2","npp"
"61",20574,"pinust",67.62,"coniferous",25.9155,169.444,65,2.840789938,3318.30724035422,0.0452299955185097,0.0500016971746079,0.00477170165609824
"62",20841,"pinust",57.68,"coniferous",30.3418,198.65601,56.5,2.021720531,2507.1872871055,0.0316918957141736,0.0333988564686599,0.00170696075448635
"63",20846,"pinust",58.5,"coniferous",38.1144,194.40199,56.3,2.004255763,2489.46870453926,0.0314079454749332,0.0346171501452696,0.00320920467033642
"64",20989,"pinust",29.73,"coniferous",27.6186,222.207,26.7,0.303432129,559.902496704407,0.00472909093759151,0.00621224182997981,0.0014831508923883
"65",20994,"pinust",22.39,"coniferous",23.1688,236.662,21.3,0.16814091,356.327292751788,0.0026653395589377,0.0030252014053023,0.000359861846364599
"66",31025,"pinust",53.74,"coniferous",42.4889,190.287,49.5,1.459558057,1924.4218498646,0.0226546548157641,0.0279090100011918,0.00525435518542774
"67",31032,"pinust",60.59,"coniferous",53.4193,185.07401,57.5,2.110287948,2596.72267773281,0.03313496037481,0.0378428668157571,0.00470790644094707
"68",31134,"pinust",54.7,"coniferous",50.799,235.002,49.7,1.474223456,1940.0041494264,0.022887687589387,0.0291917984294139,0.00630411084002689
"69",40005,"pinust",49.52,"coniferous",62.8273,5.06141,43.3,1.045144277,1472.53516257224,0.0161309194090716,0.0226778930733342,0.00654697366426264
"70",40166,"pinust",17.49,"coniferous",71.9171,39.0286,17.3,0.097195539,235.061816323222,0.00157226195557394,0.0016164496990779,4.41877435039624e-05
"71",40170,"pinust",26.72,"coniferous",77.0329,39.0527,26.2,0.288880703,539.128715282544,0.004507577093865,0.00473808568031823,0.000230508586453231
"72",40178,"pinust",31.22,"coniferous",70.6095,22.2537,29.7,0.399818794,692.791865951255,0.00619634583740407,0.00703307787018093,0.000836732032776863
"73",40801,"pinust",47.52,"coniferous",69.7888,172.996,43.2,1.039093262,1465.74146845885,0.01603654017861,0.0204250219087158,0.00438848173010583
"74",40851,"pinust",48.1,"coniferous",68.0104,197.44299,44.4,1.113022115,1548.30252339519,0.0171913482827819,0.0210636734662439,0.00387232518346199
"75",40854,"pinust",43.29,"coniferous",69.5452,194.175,39,0.80279513,1194.59060652752,0.0123702849470356,0.0161214663799076,0.00375118143287208
"76",40856,"pinust",33.76,"coniferous",68.5185,192.701,32.3,0.496291181,819.398049890924,0.00766703682682408,0.00857734966304207,0.000910312836217992
"77",40913,"pinust",32.87,"coniferous",63.565,216.826,32.6,0.508214136,834.689752132272,0.00784904805886601,0.00801507595553059,0.000166027896664585
"78",40914,"pinust",71.96,"coniferous",65.9329,215.41,68.6,3.233027033,3696.05234102186,0.05186151549338,0.0585536923864164,0.00669217689303638
"79",40915,"pinust",47.92,"coniferous",66.5052,213.883,46.8,1.269544092,1720.21047339963,0.0196487287588837,0.0208641954487255,0.00121546668984173
"80",40923,"pinust",60.32,"coniferous",71.7283,212.48,58.5,2.200929876,2687.82886468692,0.0346171501452696,0.0374163289400577,0.00279917879478802
"81",40946,"pinust",51.33,"coniferous",71.58525,207.882,48.6,2.186978051,1855.07904601824,0.0216238280895221,0.0248411305984622,0.00321730250894008
"82",40950,"pinust",65.32,"coniferous",77.4691,209.174,62,2.534542676,3019.07054009979,0.0401181676963641,0.0457972937256172,0.00567912602925311
"83",50791,"pinust",39.06,"coniferous",81.7339,179.22501,36.3,0.669036964,1034.91130592718,0.0103111058136861,0.0124186408472367,0.00210753503355054
"84",50816,"pinust",53.1,"coniferous",83.6597,188.47701,48.3,1.37327826,1832.24752140827,0.0212866663318375,0.0270731541243947,0.00578648779255717
"85",50856,"pinust",60.12,"coniferous",85.2454,205.327,57,2.065745082,2551.75863287831,0.0324085603281192,0.0371022622669057,0.00469370193878652
"86",50921,"pinust",56.45,"coniferous",96.5948,205.584,53.7,1.784743964,2264.84482980759,0.0278563173228548,0.0316207629292587,0.00376444560640385
"87",50922,"pinust",64.21,"coniferous",97.6327,205.065,60.1,2.350277449,2836.86602017322,0.037070943812888,0.0438477794909306,0.00677683567804258
"88",60224,"pinust",11.33,"coniferous",100.89,59.6318,11.3,0.03141028,100.28749148422,0.000533558182880686,0.000537159730943602,3.60154806291677e-06
